WS,fuel,fcrew,ccrew,depr,total
1724.4774774774774,26624.51289395916,17171.350108395225,12106.434797884021,39854.195657305805,95756.49345754422
1731.4834834834835,26625.188839777133,17141.10647893512,12085.090626403946,39790.89722600019,95642.28317111639
1738.4894894894896,26632.513473357394,17107.937197798965,12061.585518258877,39726.78499870779,95528.82118812302
1745.4954954954953,26639.94063197681,17074.92119179367,12038.187252640613,39663.062438410016,95416.11151482111
1752.5015015015017,26590.224056550247,17070.57439873889,12035.953300198875,39607.873074042545,95304.62482953056
1759.5075075075076,26591.372796747703,17040.74847853458,12014.89510155999,39545.91662898402,95192.93300582629
1766.5135135135133,26599.083141549596,17008.04030406197,11991.708343638142,39483.14393458709,95081.9757238368
1773.5195195195197,26606.89210281747,16975.48219684037,11968.626264031498,39420.74899148411,94971.74955517345
1780.5255255255256,26608.390641702303,16946.060822457912,11947.84832922859,39359.91636973019,94862.216163119
1787.5315315315318,26616.381182570396,16913.78405202371,11924.962398401747,39298.23473165822,94753.36236465408
1794.5375375375377,26568.245529827545,16909.548907642824,11922.7733126232,39245.10076213788,94645.66851223145
1801.5435435435434,26576.41069329016,16877.43881659749,11900.001043150098,39183.981096188196,94537.83164922593
1808.5495495495495,26578.33461932986,16848.417674357417,11879.497814134857,39124.397647417085,94430.64775523922
1815.5555555555554,26586.673996341047,16816.583124127275,11856.91778633872,39063.96957558835,94324.1444823954
1822.5615615615616,26595.107310760908,16784.89268781917,11834.438362103732,39003.90024194303,94218.33860262684
1829.5675675675675,26542.084059497323,16783.67394233086,11834.438362103732,38953.69944778083,94113.89581171275
1836.5735735735734,26550.65862417991,16752.130100322232,11812.058869509408,38894.12650193972,94008.97409595127
1843.5795795795796,26559.32463571719,16720.728388000516,11789.778642615975,38834.904877578585,93904.73654391227
1850.5855855855855,26568.0817667962,16689.46785476795,11767.597021397887,38776.0320366759,93801.17867963793
1857.5915915915916,26570.717934064003,16661.21876017729,11747.627109051211,38718.67702413606,93698.24082742856
1864.5975975975975,26579.640162864085,16630.222901358517,11725.630299431945,38660.46065350039,93595.95401715493
1871.603603603604,26534.191641243502,16626.190044519204,11723.52698506367,38610.81733748753,93494.72600831391
1878.6096096096096,26537.11714148531,16598.193984269103,11703.730227444352,38554.28122045036,93393.32257364911
1885.6156156156155,26546.250059451162,16567.477111295855,11681.926255313007,38496.865027479835,93292.51845353986
1892.621621621622,26555.471074536614,16536.896852556547,11660.217750866434,38439.78375711467,93192.36943507426
1899.6276276276276,26564.779933103317,16506.452307435466,11638.604087475574,38383.035073012994,93092.87140102734
1906.633633633634,26514.412389690664,16505.313723456802,11638.604087475574,38336.05218034415,92994.38238096719
1913.6396396396399,26523.829040303168,16475.00660899471,11617.08464399306,38279.74045970722,92895.66075299817
1920.6456456456453,26533.33172303455,16444.83338994468,11595.65880469329,38223.75511250358,92797.5790301761
1927.6516516516517,26536.88822300504,16417.568297965903,11576.368210502334,38169.26458697278,92700.08931844606
1934.6576576576574,26493.654325589127,16413.685704273143,11574.325959213294,38122.35929473962,92604.0252838152
1941.6636636636638,26503.338983522466,16383.779971994127,11553.085502494363,38067.11493322882,92507.31939123978
1948.6696696696697,26507.14255187723,16356.75423022723,11533.959321638189,38013.36610902934,92411.22221277199
1955.6756756756754,26516.97728811741,16327.096184618125,11512.892073426221,37958.72261465484,92315.68816081659
1962.6816816816818,26526.895903968296,16297.567795898678,11491.915500744475,37904.393419149485,92220.77261976094
1969.6876876876877,26484.673123535016,16293.77081884411,11489.912492676387,37858.81243991323,92127.16887496875
1976.6936936936938,26488.774149533478,16267.095959987902,11471.029018502688,37806.05996876729,92032.95909679135
1983.6996996996997,26498.859171520584,16237.826348393812,11450.232046642373,37752.43419633947,91939.35176289623
1990.7057057057057,26509.026572597188,16208.683868661108,11429.524010082778,37699.115291678136,91846.34974301921
