WS,fuel,fcrew,ccrew,depr,total
1142.978978978979,76274.11626262091,19218.045245696227,12804.226296655172,72610.10196005415,180906.48976502646
1149.9849849849847,75320.36827632177,19145.404462550086,12769.782257434343,71882.11135133843,179117.66634764464
1156.990990990991,74391.13676138797,19073.878139923665,12735.656428615352,71169.14770625444,177369.81903618143
1163.996996996997,73485.52712109464,19003.434479906384,12701.84395134279,70470.75841670397,175661.5639690478
1171.003003003003,72602.68469451796,18934.04296111495,12668.340069870894,69786.5072560777,173991.5749815815
1178.009009009009,71741.79303403402,18865.674284571825,12635.140128769463,69115.97399640176,172358.58144377708
1185.0150150150148,70902.0764628427,18798.300432623488,12602.239570221764,68458.75764986077,170761.37411554874
1192.021021021021,70082.79054610385,18731.894410029592,12569.6339314108,67814.46931042994,169198.78819797418
1199.027027027027,69283.2268295986,18666.4303611421,12537.318841990575,67182.73712630096,167669.71315903222
1206.033033033033,68502.70403356463,18601.88333107882,12505.290021639059,66563.19953781164,166173.07692409417
1213.0390390390392,67740.57521525983,18538.22944713459,12473.543277689829,65955.5123194923,164707.86025957656
1220.045045045045,66996.21997100688,18475.445707203482,12442.074502839378,65359.342567122534,163273.08274817228
1227.051051051051,66269.04461964463,18413.509978389244,12410.879672927216,64774.36955987539,161867.8038308365
1234.0570570570571,65558.4796545653,18352.400924184934,12379.954844786118,64200.28317329893,160491.11859683527
1241.063063063063,64863.98329419652,18292.098091809017,12349.296154159869,63636.78771071137,159142.16525087677
1248.0690690690692,64185.03263754054,18232.581674857156,12318.899813686035,63083.59459596329,157820.108722047
1255.0750750750751,63521.1278517813,18173.832617904292,12288.762110941369,62540.426680367586,156524.14926099454
1262.0810810810808,62871.78967686234,18115.83254610027,12258.879406547545,62007.016544091384,155253.51817360154
1269.087087087087,62236.559575055595,18058.563764262755,12229.248132335088,61483.10715702669,154007.4786286801
1276.093093093093,61614.99390160282,18002.009099864288,12199.864789563353,60968.44700307027,152785.31479410073
1283.099099099099,61006.67060699674,17946.15207390322,12170.725947194562,60462.79669794019,151586.3453260347
